1935-00000690,2018-02-21,"ERROR ('You need to add a line before posting.', '')"
0009-00036527,2018-02-21,"ERROR ('You need to add a line before posting.', '')"
0005-00017699,2018-02-21,"ERROR ('You need to add a line before posting.', '')"
0005-00000871,2018-02-21,"ERROR ('You need to add a line before posting.', '')"
0005-00000151,2018-02-21,"ERROR ('You need to add a line before posting.', '')"
0005-00000150,2018-02-21,"ERROR ('You need to add a line before posting.', '')"
6000-00004768,2018-02-20,"ERROR ('You need to add a line before posting.', '')"
0005-00000870,2018-02-20,"ERROR ('You need to add a line before posting.', '')"
0005-00000869,2018-02-20,"ERROR ('You need to add a line before posting.', '')"
0005-00000868,2018-02-20,"ERROR ('You need to add a line before posting.', '')"
0005-00000867,2018-02-20,"ERROR ('You need to add a line before posting.', '')"
0005-00000866,2018-02-20,"ERROR ('You need to add a line before posting.', '')"
0005-00000865,2018-02-20,"ERROR ('You need to add a line before posting.', '')"
0005-00000864,2018-02-20,"ERROR ('You need to add a line before posting.', '')"
0005-00000863,2018-02-20,"ERROR ('You need to add a line before posting.', '')"
0005-00000862,2018-02-20,"ERROR ('You need to add a line before posting.', '')"
0005-00000861,2018-02-20,"ERROR ('You need to add a line before posting.', '')"
0005-00000860,2018-02-20,"ERROR ('You need to add a line before posting.', '')"
0005-00000859,2018-02-20,"ERROR ('You need to add a line before posting.', '')"
0005-00000858,2018-02-20,"ERROR ('You need to add a line before posting.', '')"
0005-00000149,2018-02-20,"ERROR ('You need to add a line before posting.', '')"
0001-00003894,2018-02-20,"ERROR ('You need to add a line before posting.', '')"
0010-00008255,2018-02-19,"ERROR ('You need to add a line before posting.', '')"
0005-00000857,2018-02-19,"ERROR ('You need to add a line before posting.', '')"
0005-00000856,2018-02-19,"ERROR ('You need to add a line before posting.', '')"
0004-00001046,2018-02-19,"ERROR ('You need to add a line before posting.', '')"
0004-00001044,2018-02-19,"ERROR ('You need to add a line before posting.', '')"
0004-00001042,2018-02-19,"ERROR ('You need to add a line before posting.', '')"
0003-00000090,2018-02-19,"ERROR ('You need to add a line before posting.', '')"
8340-00279806,2018-02-18,"ERROR ('You need to add a line before posting.', '')"
0014-00001921,2018-02-18,"ERROR ('You need to add a line before posting.', '')"
3000-00033245,2018-02-16,"ERROR ('You need to add a line before posting.', '')"
1935-00018160,2018-02-16,"ERROR ('You need to add a line before posting.', '')"
1935-00018159,2018-02-16,"ERROR ('You need to add a line before posting.', '')"
0012-00021467,2018-02-16,"ERROR ('You need to add a line before posting.', '')"
0010-00265478,2018-02-16,"ERROR ('You need to add a line before posting.', '')"
0005-00000855,2018-02-16,"ERROR ('You need to add a line before posting.', '')"
0005-00000854,2018-02-16,"ERROR ('You need to add a line before posting.', '')"
0005-00000853,2018-02-16,"ERROR ('You need to add a line before posting.', '')"
0005-00000148,2018-02-16,"ERROR ('You need to add a line before posting.', '')"
0005-00000147,2018-02-16,"ERROR ('You need to add a line before posting.', '')"
0005-00000146,2018-02-16,"ERROR ('You need to add a line before posting.', '')"
0005-00000089,2018-02-16,"ERROR ('You need to add a line before posting.', '')"
0005-00000088,2018-02-16,"ERROR ('You need to add a line before posting.', '')"
0005-00000087,2018-02-16,"ERROR ('You need to add a line before posting.', '')"
0005-00000086,2018-02-16,"ERROR ('You need to add a line before posting.', '')"
0005-00000085,2018-02-16,"ERROR ('You need to add a line before posting.', '')"
0005-00000084,2018-02-16,"ERROR ('You need to add a line before posting.', '')"
0005-00000083,2018-02-16,"ERROR ('You need to add a line before posting.', '')"
0004-00011092,2018-02-16,"ERROR ('You need to add a line before posting.', '')"
0002-00000150,2018-02-16,"ERROR ('You need to add a line before posting.', '')"
0002-00000063,2018-02-16,"ERROR ('You need to add a line before posting.', '')"
0006-00309599,2018-02-15,"ERROR ('You need to add a line before posting.', '')"
0005-00017681,2018-02-15,"ERROR ('You need to add a line before posting.', '')"
0005-00000082,2018-02-15,"ERROR ('You need to add a line before posting.', '')"
0005-00000081,2018-02-15,"ERROR ('You need to add a line before posting.', '')"
0005-00000080,2018-02-15,"ERROR ('You need to add a line before posting.', '')"
0005-00000079,2018-02-15,"ERROR ('You need to add a line before posting.', '')"
0002-00010634,2018-02-15,"ERROR ('You need to add a line before posting.', '')"
0001-00003883,2018-02-15,"ERROR ('You need to add a line before posting.', '')"
0001-00000272,2018-02-15,"ERROR ('You need to add a line before posting.', '')"
0022-00009395,2018-02-14,"ERROR ('You need to add a line before posting.', '')"
0022-00000350,2018-02-14,"ERROR ('You need to add a line before posting.', '')"
0005-00017669,2018-02-14,"ERROR ('You need to add a line before posting.', '')"
0005-00000852,2018-02-14,"ERROR ('You need to add a line before posting.', '')"
0004-00001023,2018-02-14,"ERROR ('You need to add a line before posting.', '')"
0001-00362666,2018-02-14,"ERROR ('You need to add a line before posting.', '')"
0002-00012553,2018-02-13,"ERROR ('You need to add a line before posting.', '')"
3000-00008621,2018-02-09,"ERROR ('You need to add a line before posting.', '')"
0010-00264864,2018-02-09,"ERROR ('You need to add a line before posting.', '')"
0005-00000851,2018-02-09,"ERROR ('You need to add a line before posting.', '')"
0005-00000850,2018-02-09,"ERROR ('You need to add a line before posting.', '')"
0005-00000849,2018-02-09,"ERROR ('You need to add a line before posting.', '')"
0005-00000054,2018-02-09,"ERROR ('You need to add a line before posting.', '')"
0004-00000186,2018-02-09,"ERROR ('You need to add a line before posting.', '')"
0002-00000925,2018-02-09,"ERROR ('You need to add a line before posting.', '')"
0002-00000345,2018-02-09,"ERROR ('You need to add a line before posting.', '')"
0001-00003872,2018-02-09,"ERROR ('You need to add a line before posting.', '')"
0292-00029994,2018-02-08,"ERROR ('You need to add a line before posting.', '')"
0011-00024923,2018-02-08,"ERROR ('You need to add a line before posting.', '')"
0005-00000848,2018-02-08,"ERROR ('You need to add a line before posting.', '')"
0005-00000053,2018-02-08,"ERROR ('You need to add a line before posting.', '')"
0004-00036686,2018-02-08,"ERROR ('You need to add a line before posting.', '')"
0002-00044651,2018-02-08,"ERROR ('You need to add a line before posting.', '')"
0035-00590066,2018-02-07,"ERROR ('You need to add a line before posting.', '')"
0012-00021388,2018-02-07,"ERROR ('You need to add a line before posting.', '')"
0012-00021369,2018-02-07,"ERROR ('You need to add a line before posting.', '')"
0005-00001428,2018-02-07,"ERROR ('You need to add a line before posting.', '')"
0005-00000847,2018-02-07,"ERROR ('You need to add a line before posting.', '')"
0005-00000846,2018-02-07,"ERROR ('You need to add a line before posting.', '')"
0005-00000845,2018-02-07,"ERROR ('You need to add a line before posting.', '')"
0005-00000844,2018-02-07,"ERROR ('You need to add a line before posting.', '')"
0005-00000078,2018-02-07,"ERROR ('You need to add a line before posting.', '')"
0005-00000077,2018-02-07,"ERROR ('You need to add a line before posting.', '')"
0005-00000076,2018-02-07,"ERROR ('You need to add a line before posting.', '')"
0005-00000075,2018-02-07,"ERROR ('You need to add a line before posting.', '')"
0005-00000074,2018-02-07,"ERROR ('You need to add a line before posting.', '')"
0003-00000121,2018-02-07,"ERROR ('You need to add a line before posting.', '')"
0002-00169218,2018-02-07,"ERROR ('You need to add a line before posting.', '')"
0002-00008624,2018-02-07,"ERROR ('You need to add a line before posting.', '')"
6193-00001434,2018-02-06,"ERROR ('You need to add a line before posting.', '')"
6000-00026992,2018-02-06,"ERROR ('You need to add a line before posting.', '')"
5447-00015728,2018-02-06,"ERROR ('You need to add a line before posting.', '')"
2253-00009976,2018-02-06,"ERROR ('You need to add a line before posting.', '')"
0022-00009340,2018-02-06,"ERROR ('You need to add a line before posting.', '')"
0022-00009335,2018-02-06,"ERROR ('You need to add a line before posting.', '')"
0014-00821750,2018-02-06,"ERROR ('You need to add a line before posting.', '')"
0012-00021423,2018-02-06,"ERROR ('You need to add a line before posting.', '')"
0009-00601409,2018-02-06,"ERROR ('You need to add a line before posting.', '')"
0009-00601408,2018-02-06,"ERROR ('You need to add a line before posting.', '')"
0009-00601407,2018-02-06,"ERROR ('You need to add a line before posting.', '')"
0009-00601406,2018-02-06,"ERROR ('You need to add a line before posting.', '')"
0005-01545223,2018-02-06,"ERROR ('You need to add a line before posting.', '')"
0005-01545222,2018-02-06,"ERROR ('You need to add a line before posting.', '')"
0005-00000843,2018-02-06,"ERROR ('You need to add a line before posting.', '')"
0005-00000842,2018-02-06,"ERROR ('You need to add a line before posting.', '')"
0005-00000841,2018-02-06,"ERROR ('You need to add a line before posting.', '')"
0002-00000433,2018-02-06,"ERROR ('You need to add a line before posting.', '')"
0001-00000301,2018-02-06,"ERROR ('You need to add a line before posting.', '')"
0001-00000300,2018-02-06,"ERROR ('You need to add a line before posting.', '')"
0001-00000299,2018-02-06,"ERROR ('You need to add a line before posting.', '')"
3000-00032873,2018-02-05,"ERROR ('You need to add a line before posting.', '')"
0005-00000840,2018-02-05,"ERROR ('You need to add a line before posting.', '')"
0005-00000839,2018-02-05,"ERROR ('You need to add a line before posting.', '')"
0005-00000838,2018-02-05,"ERROR ('You need to add a line before posting.', '')"
0005-00000837,2018-02-05,"ERROR ('You need to add a line before posting.', '')"
0005-00000836,2018-02-05,"ERROR ('You need to add a line before posting.', '')"
0005-00000145,2018-02-05,"ERROR ('You need to add a line before posting.', '')"
0003-00020149,2018-02-05,"ERROR ('You need to add a line before posting.', '')"
2214-00000332,2018-02-04,"ERROR ('You need to add a line before posting.', '')"
0960-01325742,2018-02-04,"ERROR ('You need to add a line before posting.', '')"
0012-00021406,2018-02-02,"ERROR ('You need to add a line before posting.', '')"
0012-00021402,2018-02-02,"ERROR ('You need to add a line before posting.', '')"
0010-00264279,2018-02-02,"ERROR ('You need to add a line before posting.', '')"
0007-00024437,2018-02-02,"ERROR ('You need to add a line before posting.', '')"
0007-00006346,2018-02-02,"ERROR ('You need to add a line before posting.', '')"
0005-00000835,2018-02-02,"ERROR ('You need to add a line before posting.', '')"
0005-00000834,2018-02-02,"ERROR ('You need to add a line before posting.', '')"
0005-00000833,2018-02-02,"ERROR ('You need to add a line before posting.', '')"
0005-00000144,2018-02-02,"ERROR ('You need to add a line before posting.', '')"
0002-00022397,2018-02-02,"ERROR ('You need to add a line before posting.', '')"
0002-00000430,2018-02-02,"ERROR ('You need to add a line before posting.', '')"
0002-00000425,2018-02-02,"ERROR ('You need to add a line before posting.', '')"
0002-00000159,2018-02-02,"ERROR ('You need to add a line before posting.', '')"
0002-00000146,2018-02-02,"ERROR ('You need to add a line before posting.', '')"
0001-11702285,2018-02-02,"ERROR ('You need to add a line before posting.', '')"
0001-00000061,2018-02-02,"ERROR ('You need to add a line before posting.', '')"
6853-00027352,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
6000-00026929,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
6000-00026928,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0019-00001530,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0014-00000306,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0009-00000131,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0007-00210075,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0005-00247258,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0005-00001388,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0005-00000832,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0005-00000831,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0005-00000830,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0005-00000829,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0005-00000828,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0005-00000827,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0005-00000826,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0005-00000825,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0005-00000824,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0005-00000823,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0005-00000822,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0005-00000821,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0005-00000143,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0005-00000052,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0005-00000010,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0005-00000009,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0004-00227154,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0003-00050977,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0003-00000290,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0002-01454611,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0002-00000002,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0002-00000001,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0002-00000001,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0002-00000001,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0001-81025276,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0001-60412321,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0001-60412319,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0001-20180106,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0001-01639725,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0001-00366033,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0001-00138690,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0001-00124605,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0001-00018803,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0001-00000003,2018-02-01,"ERROR ('You need to add a line before posting.', '')"
0012-00217319,2018-01-31,"ERROR ('You need to add a line before posting.', '')"
0002-00010357,2018-01-31,"ERROR ('You need to add a line before posting.', '')"
6000-00026919,2018-01-30,"ERROR ('You need to add a line before posting.', '')"
0012-00217159,2018-01-30,"ERROR ('You need to add a line before posting.', '')"
0005-00000820,2018-01-30,"ERROR ('You need to add a line before posting.', '')"
0005-00000819,2018-01-30,"ERROR ('You need to add a line before posting.', '')"
0005-00000818,2018-01-30,"ERROR ('You need to add a line before posting.', '')"
0005-00000817,2018-01-30,"ERROR ('You need to add a line before posting.', '')"
0004-00000023,2018-01-30,"ERROR ('You need to add a line before posting.', '')"
0001-00000383,2018-01-30,"ERROR ('You need to add a line before posting.', '')"
1223-00007187,2018-01-29,"ERROR ('You need to add a line before posting.', '')"
0903-00057203,2018-01-29,"ERROR ('You need to add a line before posting.', '')"
0013-00000406,2018-01-29,"ERROR ('You need to add a line before posting.', '')"
0013-00000405,2018-01-29,"ERROR ('You need to add a line before posting.', '')"
0005-00000816,2018-01-29,"ERROR ('You need to add a line before posting.', '')"
0005-00000142,2018-01-29,"ERROR ('You need to add a line before posting.', '')"
0005-00000141,2018-01-29,"ERROR ('You need to add a line before posting.', '')"
0005-00000073,2018-01-29,"ERROR ('You need to add a line before posting.', '')"
0001-00362613,2018-01-29,"ERROR ('You need to add a line before posting.', '')"
0003-00000304,2018-01-27,"ERROR ('You need to add a line before posting.', '')"
0005-00000072,2018-01-26,"ERROR ('You need to add a line before posting.', '')"
0005-00000071,2018-01-26,"ERROR ('You need to add a line before posting.', '')"
0005-00000070,2018-01-26,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0005-00000069,2018-01-26,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0005-00000068,2018-01-26,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0003-00020658,2018-01-26,"ERROR ('You need to add a line before posting.', '')"
0005-00000067,2018-01-22,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0005-00000043,2018-01-17,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0005-00000066,2018-01-16,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0005-00000065,2018-01-16,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0005-00000064,2018-01-16,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0005-00000063,2018-01-15,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0005-00000062,2018-01-15,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0002-00012151,2018-01-13,"ERROR ('You need to add a line before posting.', '')"
0005-00000061,2018-01-11,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0005-00000060,2018-01-11,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0005-00000059,2018-01-11,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0002-00000329,2018-01-11,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0001-00000294,2018-01-05,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0005-00000025,2018-01-04,"ERROR ('You need to add a line before posting.', '')"
0003-00000288,2018-01-04,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0005-00000042,2018-01-02,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0003-00000288,2018-01-01,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0001-00000189,2018-01-01,"ERROR ('You need to add a line before posting.', '')"
0002-00000008,2017-12-29,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0005-00000041,2017-12-26,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0002-00000045,2017-12-21,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0005-00000001,2017-12-07,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0002-00000045,2017-12-05,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0005-00000040,2017-12-04,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0005-00000039,2017-12-01,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0002-00000053,2017-12-01,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0005-00000624,2017-11-28,"ERROR ('You need to add a line before posting.', '')"
0005-00000623,2017-11-28,"ERROR ('You need to add a line before posting.', '')"
0005-00000622,2017-11-28,"ERROR ('You need to add a line before posting.', '')"
0005-00000621,2017-11-28,"ERROR ('You need to add a line before posting.', '')"
0005-00000620,2017-11-28,"ERROR ('You need to add a line before posting.', '')"
0005-00000619,2017-11-28,"ERROR ('You need to add a line before posting.', '')"
0005-00000618,2017-11-28,"ERROR ('You need to add a line before posting.', '')"
0005-00000097,2017-11-28,"ERROR ('You need to add a line before posting.', '')"
0005-00000096,2017-11-28,"ERROR ('You need to add a line before posting.', '')"
0002-00000820,2017-11-28,"ERROR ('You need to add a line before posting.', '')"
6000-00025734,2017-11-27,"ERROR ('You need to add a line before posting.', '')"
6000-00024732,2017-11-27,"ERROR ('You need to add a line before posting.', '')"
0012-00213263,2017-11-27,"ERROR ('You need to add a line before posting.', '')"
0012-00213262,2017-11-27,"ERROR ('You need to add a line before posting.', '')"
0011-00175588,2017-11-27,"ERROR ('You need to add a line before posting.', '')"
0005-00036008,2017-11-27,"ERROR ('You need to add a line before posting.', '')"
0005-00000617,2017-11-27,"ERROR ('You need to add a line before posting.', '')"
0005-00000616,2017-11-27,"ERROR ('You need to add a line before posting.', '')"
0002-00000819,2017-11-27,"ERROR ('You need to add a line before posting.', '')"
0001-00003721,2017-11-27,"ERROR ('You need to add a line before posting.', '')"
3000-00030254,2017-11-24,"ERROR ('You need to add a line before posting.', '')"
0010-00258480,2017-11-24,"ERROR ('You need to add a line before posting.', '')"
0009-00162643,2017-11-24,"ERROR ('You need to add a line before posting.', '')"
0005-00000615,2017-11-24,"ERROR ('You need to add a line before posting.', '')"
0005-00000614,2017-11-24,"ERROR ('You need to add a line before posting.', '')"
0005-00000095,2017-11-24,"ERROR ('You need to add a line before posting.', '')"
0005-00000094,2017-11-24,"ERROR ('You need to add a line before posting.', '')"
0001-00000001,2017-11-24,"ERROR ('You need to add a line before posting.', '')"
0005-00000613,2017-11-23,"ERROR ('You need to add a line before posting.', '')"
0005-00000612,2017-11-23,"ERROR ('You need to add a line before posting.', '')"
0005-00000611,2017-11-23,"ERROR ('You need to add a line before posting.', '')"
0005-00000610,2017-11-23,"ERROR ('You need to add a line before posting.', '')"
0005-00000609,2017-11-23,"ERROR ('You need to add a line before posting.', '')"
0005-00000608,2017-11-23,"ERROR ('You need to add a line before posting.', '')"
0003-00000274,2017-11-23,"ERROR ('You need to add a line before posting.', '')"
0002-00000406,2017-11-23,"ERROR ('You need to add a line before posting.', '')"
0002-00000405,2017-11-23,"ERROR ('You need to add a line before posting.', '')"
0002-00000404,2017-11-23,"ERROR ('You need to add a line before posting.', '')"
0002-00000403,2017-11-23,"ERROR ('You need to add a line before posting.', '')"
0001-00027597,2017-11-23,"ERROR ('You need to add a line before posting.', '')"
0001-00027596,2017-11-23,"ERROR ('You need to add a line before posting.', '')"
0001-00027595,2017-11-23,"ERROR ('You need to add a line before posting.', '')"
0001-00027594,2017-11-23,"ERROR ('You need to add a line before posting.', '')"
0001-00027593,2017-11-23,"ERROR ('You need to add a line before posting.', '')"
0001-00027592,2017-11-23,"ERROR ('You need to add a line before posting.', '')"
3000-00030161,2017-11-22,"ERROR ('You need to add a line before posting.', '')"
0022-00008538,2017-11-22,"ERROR ('You need to add a line before posting.', '')"
0012-00212869,2017-11-22,"ERROR ('You need to add a line before posting.', '')"
0012-00212846,2017-11-22,"ERROR ('You need to add a line before posting.', '')"
0005-00000607,2017-11-22,"ERROR ('You need to add a line before posting.', '')"
0005-00000606,2017-11-22,"ERROR ('You need to add a line before posting.', '')"
0005-00000605,2017-11-22,"ERROR ('You need to add a line before posting.', '')"
0005-00000604,2017-11-22,"ERROR ('You need to add a line before posting.', '')"
0005-00000603,2017-11-22,"ERROR ('You need to add a line before posting.', '')"
0005-00000093,2017-11-22,"ERROR ('You need to add a line before posting.', '')"
0005-00000092,2017-11-22,"ERROR ('You need to add a line before posting.', '')"
0004-00000596,2017-11-22,"ERROR ('You need to add a line before posting.', '')"
3000-00030121,2017-11-21,"ERROR ('You need to add a line before posting.', '')"
3000-00007836,2017-11-21,"ERROR ('You need to add a line before posting.', '')"
0592-00008782,2017-11-21,"ERROR ('You need to add a line before posting.', '')"
0012-00021071,2017-11-21,"ERROR ('You need to add a line before posting.', '')"
0005-00035936,2017-11-21,"ERROR ('You need to add a line before posting.', '')"
0005-00000602,2017-11-21,"ERROR ('You need to add a line before posting.', '')"
0005-00000601,2017-11-21,"ERROR ('You need to add a line before posting.', '')"
0005-00000600,2017-11-21,"ERROR ('You need to add a line before posting.', '')"
0005-00000599,2017-11-21,"ERROR ('You need to add a line before posting.', '')"
0005-00000598,2017-11-21,"ERROR ('You need to add a line before posting.', '')"
0005-00000597,2017-11-21,"ERROR ('You need to add a line before posting.', '')"
0003-00002844,2017-11-21,"ERROR ('You need to add a line before posting.', '')"
0002-00020758,2017-11-21,"ERROR ('You need to add a line before posting.', '')"
0002-00011394,2017-11-21,"ERROR ('You need to add a line before posting.', '')"
0147-00010235,2017-11-17,"ERROR ('You need to add a line before posting.', '')"
0107-71943917,2017-11-17,"ERROR ('You need to add a line before posting.', '')"
0107-71943915,2017-11-17,"ERROR ('You need to add a line before posting.', '')"
0106-02198838,2017-11-17,"ERROR ('You need to add a line before posting.', '')"
0010-00257839,2017-11-17,"ERROR ('You need to add a line before posting.', '')"
0010-00257782,2017-11-17,"ERROR ('You need to add a line before posting.', '')"
0010-00000077,2017-11-17,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0005-00000596,2017-11-17,"ERROR ('You need to add a line before posting.', '')"
0005-00000595,2017-11-17,"ERROR ('You need to add a line before posting.', '')"
0005-00000594,2017-11-17,"ERROR ('You need to add a line before posting.', '')"
0005-00000091,2017-11-17,"ERROR ('You need to add a line before posting.', '')"
0005-00000090,2017-11-17,"ERROR ('You need to add a line before posting.', '')"
0005-00000089,2017-11-17,"ERROR ('You need to add a line before posting.', '')"
0005-00000088,2017-11-17,"ERROR ('You need to add a line before posting.', '')"
0004-00000569,2017-11-17,"ERROR ('You need to add a line before posting.', '')"
0004-00000427,2017-11-17,"ERROR ('Posted journal entry must have an unique sequence number per company.', None)"
0003-00020344,2017-11-17,"ERROR ('You need to add a line before posting.', '')"
0003-00020048,2017-11-17,"ERROR ('You need to add a line before posting.', '')"
0003-00020042,2017-11-17,"ERROR ('You need to add a line before posting.', '')"
0003-00000273,2017-11-17,"ERROR ('You need to add a line before posting.', '')"
0002-00000122,2017-11-17,"ERROR ('You need to add a line before posting.', '')"
0012-00212560,2017-11-16,"ERROR ('You need to add a line before posting.', '')"
0005-00000593,2017-11-16,"ERROR ('You need to add a line before posting.', '')"
0005-00000592,2017-11-16,"ERROR ('You need to add a line before posting.', '')"
0005-00000591,2017-11-16,"ERROR ('You need to add a line before posting.', '')"
0005-00000590,2017-11-16,"ERROR ('You need to add a line before posting.', '')"
0005-00000087,2017-11-16,"ERROR ('You need to add a line before posting.', '')"
0005-00000086,2017-11-16,"ERROR ('You need to add a line before posting.', '')"
0005-00000038,2017-11-16,"ERROR ('You need to add a line before posting.', '')"
0004-00000558,2017-11-16,"ERROR ('You need to add a line before posting.', '')"
0004-00000557,2017-11-16,"ERROR ('You need to add a line before posting.', '')"
0004-00000554,2017-11-16,"ERROR ('You need to add a line before posting.', '')"
6000-00025628,2017-11-15,"ERROR ('You need to add a line before posting.', '')"
5001-00002801,2017-11-15,"ERROR ('You need to add a line before posting.', '')"
5001-00002756,2017-11-15,"ERROR ('You need to add a line before posting.', '')"
5001-00002730,2017-11-15,"ERROR ('You need to add a line before posting.', '')"
5001-00002595,2017-11-15,"ERROR ('You need to add a line before posting.', '')"
5001-00002539,2017-11-15,"ERROR ('You need to add a line before posting.', '')"
0022-00008469,2017-11-15,"ERROR ('You need to add a line before posting.', '')"
0005-00000052,2017-11-15,"ERROR ('You need to add a line before posting.', '')"
0004-00000388,2017-11-15,"ERROR ('You need to add a line before posting.', '')"
0002-00010110,2017-11-15,"ERROR ('You need to add a line before posting.', '')"
6000-00025566,2017-11-14,"ERROR ('You need to add a line before posting.', '')"
6000-00025565,2017-11-14,"ERROR ('You need to add a line before posting.', '')"
6000-00025564,2017-11-14,"ERROR ('You need to add a line before posting.', '')"
6000-00025563,2017-11-14,"ERROR ('You need to add a line before posting.', '')"
1935-00016794,2017-11-14,"ERROR ('You need to add a line before posting.', '')"
1935-00016793,2017-11-14,"ERROR ('You need to add a line before posting.', '')"
0012-00212390,2017-11-14,"ERROR ('You need to add a line before posting.', '')"
0005-00000589,2017-11-14,"ERROR ('You need to add a line before posting.', '')"
0005-00000588,2017-11-14,"ERROR ('You need to add a line before posting.', '')"
0005-00000085,2017-11-14,"ERROR ('You need to add a line before posting.', '')"
0005-00000051,2017-11-14,"ERROR ('You need to add a line before posting.', '')"
0003-00020334,2017-11-14,"ERROR ('You need to add a line before posting.', '')"
0003-00000166,2017-11-14,"ERROR ('You need to add a line before posting.', '')"
0001-00362331,2017-11-14,"ERROR ('You need to add a line before posting.', '')"
0001-00000973,2017-11-14,"ERROR ('You need to add a line before posting.', '')"
0304-00000251,2017-11-13,"ERROR ('You need to add a line before posting.', '')"
0012-00026050,2017-11-13,"ERROR ('You need to add a line before posting.', '')"
0012-00026046,2017-11-13,"ERROR ('You need to add a line before posting.', '')"
0012-00021044,2017-11-13,"ERROR ('You need to add a line before posting.', '')"
0010-00002154,2017-11-13,"ERROR ('You need to add a line before posting.', '')"
0010-00002120,2017-11-13,"ERROR ('You need to add a line before posting.', '')"
0005-00000587,2017-11-13,"ERROR ('You need to add a line before posting.', '')"
0004-00000541,2017-11-13,"ERROR ('You need to add a line before posting.', '')"
0003-00000272,2017-11-13,"ERROR ('You need to add a line before posting.', '')"
0002-00000394,2017-11-13,"ERROR ('You need to add a line before posting.', '')"
0009-00081402,2017-11-12,"ERROR ('You need to add a line before posting.', '')"
